ComID,ComName,Group,BizCategory,Area,Balance,Profit
000486,企業名000486,Gグループ,出版,東海,4685897,68242
000487,企業名000487,Zグループ,衣料品,東海,4044359,6922
000488,企業名000488,Sグループ,医療,四国,2222690,78001
000489,企業名000489,Rグループ,IT,九州,4136067,1288
000490,企業名000490,Xグループ,自動車,東北,3356735,77802
000491,企業名000491,Dグループ,IT,東北,3505288,30345
000492,企業名000492,Cグループ,食品,関西,4537259,65599
000493,企業名000493,Vグループ,衣料品,東海,1930694,72825
000494,企業名000494,Uグループ,旅行,山陽,239755,74839
000495,企業名000495,Nグループ,倉庫,山陽,2813218,63799
000496,企業名000496,Xグループ,金融,北海道,1026140,45116
000497,企業名000497,Xグループ,流通,山陽,4307859,68549
000498,企業名000498,Mグループ,旅行,東海,1958093,48008
000499,企業名000499,Tグループ,流通,北陸,4244746,30977
000500,企業名000500,Bグループ,衣料品,九州,4060796,81872
000501,企業名000501,Bグループ,出版,北陸,4342412,12870
000502,企業名000502,Xグループ,出版,関東,1815193,51623
000503,企業名000503,Fグループ,通販,九州,3796864,64396
000504,企業名000504,Cグループ,旅行,東海,550517,38917
000505,企業名000505,Lグループ,旅行,九州,2132311,64336
000506,企業名000506,Sグループ,IT,四国,3024441,48947
000507,企業名000507,Wグループ,倉庫,東海,531276,25828
000508,企業名000508,Dグループ,出版,九州,4387232,62198
000509,企業名000509,Xグループ,食品,関西,49451,18964
000510,企業名000510,Dグループ,自動車,四国,1106639,42553
000511,企業名000511,Tグループ,流通,関西,2651607,98034
000512,企業名000512,Kグループ,出版,北海道,4011711,86900
000513,企業名000513,Uグループ,食品,関西,3666490,40581
000514,企業名000514,Oグループ,金融,関東,1968980,91827
000515,企業名000515,Wグループ,流通,山陽,2096357,73385
000516,企業名000516,Yグループ,自動車,東海,1988870,73554
000517,企業名000517,Rグループ,衣料品,四国,1671993,14102
000518,企業名000518,Pグループ,倉庫,東北,357376,90778
000519,企業名000519,Uグループ,衣料品,東海,4725743,61149
000520,企業名000520,Mグループ,食品,九州,4273942,57425
000521,企業名000521,Jグループ,流通,北海道,895308,67453
000522,企業名000522,Dグループ,流通,関西,4457222,51077
000523,企業名000523,Hグループ,倉庫,北陸,4747549,41457
000524,企業名000524,Sグループ,流通,九州,849480,63686
000525,企業名000525,Aグループ,通販,北海道,2427597,20504
000526,企業名000526,Vグループ,食品,関西,3805242,66020
000527,企業名000527,Lグループ,出版,山陽,4143777,47179
000528,企業名000528,Jグループ,通販,関西,86947,79304
000529,企業名000529,Gグループ,出版,北海道,149564,97514
000530,企業名000530,Dグループ,衣料品,北陸,3561489,57335
000531,企業名000531,Gグループ,衣料品,東海,2006895,36197
000532,企業名000532,Kグループ,医療,北陸,4649258,59127
000533,企業名000533,Tグループ,倉庫,九州,4411264,91426
000534,企業名000534,Mグループ,流通,関東,30853,50984
000535,企業名000535,Nグループ,金融,東海,3852506,85922
000536,企業名000536,Aグループ,流通,北陸,2248468,13255
000537,企業名000537,Aグループ,旅行,山陽,119836,47641
000538,企業名000538,Iグループ,旅行,九州,1288341,18568
000539,企業名000539,Gグループ,自動車,東海,4127881,44220
000540,企業名000540,Pグループ,衣料品,東海,3930393,79851
000541,企業名000541,Wグループ,金融,四国,3658414,48789
000542,企業名000542,Zグループ,通販,東海,3687717,81350
000543,企業名000543,Yグループ,衣料品,九州,751318,27766
000544,企業名000544,Eグループ,医療,山陽,3547045,57180
000545,企業名000545,Bグループ,旅行,北海道,819937,50638
000546,企業名000546,Mグループ,通販,東海,3689094,36459
000547,企業名000547,Lグループ,自動車,四国,4350728,30386
000548,企業名000548,Sグループ,衣料品,山陽,509612,33993
000549,企業名000549,Rグループ,IT,四国,721780,51660
000550,企業名000550,Hグループ,自動車,関西,2624211,34706
000551,企業名000551,Tグループ,出版,北陸,3543143,320
000552,企業名000552,Pグループ,食品,東海,1864346,45530
000553,企業名000553,Aグループ,通販,関東,906530,33290
000554,企業名000554,Nグループ,食品,東北,2275574,24515
000555,企業名000555,Jグループ,衣料品,北陸,2989438,1841
000556,企業名000556,Kグループ,衣料品,九州,3240101,59677
000557,企業名000557,Uグループ,倉庫,関東,1760560,65211
000558,企業名000558,Nグループ,金融,四国,1496136,55342
000559,企業名000559,Uグループ,食品,北海道,2042030,33416
000560,企業名000560,Pグループ,通販,東海,2860801,10387
000561,企業名000561,Bグループ,通販,山陽,1892182,2088
000562,企業名000562,Mグループ,通販,東海,3195793,60486
000563,企業名000563,Tグループ,倉庫,東海,4882925,85420
000564,企業名000564,Uグループ,通販,東海,1617584,58003
000565,企業名000565,Jグループ,自動車,九州,4378694,31731
000566,企業名000566,Jグループ,金融,東北,942322,65460
000567,企業名000567,Cグループ,医療,北海道,3432670,95131
000568,企業名000568,Uグループ,通販,九州,3344884,31644
000569,企業名000569,Mグループ,旅行,東北,3607064,475
000570,企業名000570,Zグループ,金融,東北,4448604,44955
000571,企業名000571,Wグループ,衣料品,東北,4983115,36158
000572,企業名000572,Vグループ,出版,四国,4550178,24921
000573,企業名000573,Lグループ,通販,東海,638103,41852
000574,企業名000574,Dグループ,倉庫,四国,4182459,42603
000575,企業名000575,Eグループ,出版,東海,3394302,12949
000576,企業名000576,Oグループ,IT,関東,303061,82989
000577,企業名000577,Pグループ,食品,山陽,3709284,99985
000578,企業名000578,Oグループ,食品,関西,919221,90461
000579,企業名000579,Tグループ,流通,北陸,2815038,74735
000580,企業名000580,Bグループ,自動車,四国,607291,55039
000581,企業名000581,Iグループ,自動車,関東,3512841,52281
000582,企業名000582,Hグループ,衣料品,関西,4418313,8622
000583,企業名000583,Rグループ,医療,九州,463845,96568
000584,企業名000584,Mグループ,旅行,北陸,1716496,32864
000585,企業名000585,Aグループ,金融,北陸,2077785,49907
000586,企業名000586,Zグループ,流通,北陸,925269,58839
000587,企業名000587,Iグループ,出版,九州,4749214,90927
000588,企業名000588,Hグループ,通販,四国,1301605,33592
000589,企業名000589,Dグループ,通販,山陽,1723587,81383
000590,企業名000590,Uグループ,金融,北海道,4289592,78282
000591,企業名000591,Uグループ,通販,東北,2871741,35602
000592,企業名000592,Vグループ,自動車,東海,3810139,29135
000593,企業名000593,Oグループ,流通,四国,2040375,66306
000594,企業名000594,Mグループ,食品,関西,3007185,49640
000595,企業名000595,Lグループ,医療,四国,2234040,73144
000596,企業名000596,Cグループ,旅行,山陽,4687922,52503
000597,企業名000597,Eグループ,医療,山陽,1071920,54333
000598,企業名000598,Jグループ,倉庫,山陽,437474,8094
000599,企業名000599,Hグループ,食品,関西,857026,99899
000600,企業名000600,Aグループ,自動車,山陽,1674297,57112
000601,企業名000601,Eグループ,食品,九州,475872,10235
000602,企業名000602,Eグループ,旅行,四国,1603732,4319
000603,企業名000603,Vグループ,金融,東海,978822,72303
000604,企業名000604,Dグループ,食品,関西,855649,87156
000605,企業名000605,Pグループ,倉庫,関西,3963193,19853
000606,企業名000606,Uグループ,IT,東海,2450839,64859
000607,企業名000607,Rグループ,通販,東北,2749377,33940
000608,企業名000608,Zグループ,通販,北海道,975666,88250
000609,企業名000609,Iグループ,通販,関東,4974680,40820
000610,企業名000610,Eグループ,衣料品,関東,2341413,4317
000611,企業名000611,Gグループ,IT,山陽,3857850,48995
000612,企業名000612,Rグループ,流通,北海道,3486297,22535
000613,企業名000613,Yグループ,通販,東北,4660685,49121
000614,企業名000614,Bグループ,医療,四国,329700,12611
000615,企業名000615,Uグループ,流通,北海道,4568219,3368
000616,企業名000616,Xグループ,金融,関東,2307164,71638
000617,企業名000617,Fグループ,流通,四国,3413702,6524
000618,企業名000618,Gグループ,IT,東海,1383335,70263
000619,企業名000619,Iグループ,流通,関西,3662578,93037
000620,企業名000620,Rグループ,流通,北海道,2543660,75593
000621,企業名000621,Tグループ,倉庫,関西,853786,17823
000622,企業名000622,Eグループ,医療,四国,709584,56524
000623,企業名000623,Zグループ,通販,九州,4683970,35022
000624,企業名000624,Dグループ,通販,四国,1877078,74768
000625,企業名000625,Fグループ,食品,山陽,87986,15069
000626,企業名000626,Uグループ,衣料品,九州,356435,51443
000627,企業名000627,Xグループ,IT,北陸,2559682,6958
000628,企業名000628,Uグループ,医療,東海,74773,41976
000629,企業名000629,Gグループ,自動車,四国,2872723,25445
000630,企業名000630,Kグループ,自動車,山陽,400153,21883
000631,企業名000631,Iグループ,IT,九州,2735608,43461
000632,企業名000632,Lグループ,旅行,関東,844103,69198
000633,企業名000633,Fグループ,旅行,四国,4510855,26941
000634,企業名000634,Kグループ,自動車,四国,150463,26920
000635,企業名000635,Rグループ,医療,関西,4819696,64468
000636,企業名000636,Gグループ,旅行,北陸,1213754,97681
000637,企業名000637,Mグループ,IT,北海道,2628969,61516
000638,企業名000638,Yグループ,食品,関東,4958331,37643
000639,企業名000639,Eグループ,食品,九州,2235221,19798
000640,企業名000640,Gグループ,金融,北海道,1810274,21462
000641,企業名000641,Eグループ,金融,関東,4865936,70488
000642,企業名000642,Dグループ,IT,四国,4791067,28479
000643,企業名000643,Tグループ,倉庫,山陽,1527280,56884
000644,企業名000644,Mグループ,通販,九州,994346,9333
000645,企業名000645,Xグループ,自動車,東海,1999187,37416
000646,企業名000646,Hグループ,通販,関西,631145,29797
000647,企業名000647,Wグループ,IT,北陸,2380735,949
000648,企業名000648,Qグループ,食品,関西,3382372,50929
000649,企業名000649,Cグループ,食品,東海,2737724,77128
000650,企業名000650,Mグループ,自動車,北陸,505774,14550
000651,企業名000651,Pグループ,衣料品,四国,1321965,85296
000652,企業名000652,Oグループ,倉庫,山陽,2006815,41542
000653,企業名000653,Gグループ,食品,関東,1013065,6822
000654,企業名000654,Tグループ,倉庫,九州,3496721,31878
000655,企業名000655,Mグループ,金融,東海,3766577,24735
000656,企業名000656,Dグループ,食品,東海,4658836,62444
000657,企業名000657,Kグループ,衣料品,関東,3704155,71037
000658,企業名000658,Hグループ,IT,東北,1951325,72761
000659,企業名000659,Kグループ,衣料品,山陽,4682050,11730
000660,企業名000660,Kグループ,金融,北海道,731708,55560
000661,企業名000661,Kグループ,医療,関東,1681474,75149
000662,企業名000662,Rグループ,旅行,九州,166748,83870
000663,企業名000663,Hグループ,医療,北海道,2279414,33181
000664,企業名000664,Mグループ,IT,北海道,599169,9747
000665,企業名000665,Iグループ,出版,関西,495521,20996
000666,企業名000666,Cグループ,医療,四国,3727267,45225
000667,企業名000667,Uグループ,IT,関西,592698,96687
000668,企業名000668,Iグループ,衣料品,山陽,1317968,59363
000669,企業名000669,Aグループ,出版,東海,636667,15166
000670,企業名000670,Hグループ,衣料品,九州,448236,23662
000671,企業名000671,Vグループ,IT,九州,2847212,18431
000672,企業名000672,Bグループ,衣料品,関東,3906440,38646
000673,企業名000673,Oグループ,IT,北海道,891232,66276
000674,企業名000674,Lグループ,倉庫,北陸,633241,49912
000675,企業名000675,Bグループ,衣料品,東北,4286101,23013
000676,企業名000676,Fグループ,倉庫,四国,2849105,30621
000677,企業名000677,Iグループ,出版,山陽,4422449,32115
000678,企業名000678,Hグループ,出版,山陽,1020379,36615
000679,企業名000679,Nグループ,自動車,九州,984580,13058
